cohort,packID,row,group.position,position,damID,sireID,2015positionID,2015row,2015position,maternalpositionID,maternalpackID,maternalrow,maternalposition,maternal.seed.mass,maternal.cohort,seed.mass,planting.notes
greenhouse,389,211,9,9.1,121,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,389,211,9,9.2,121,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,392,211,11,10.8,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92,
greenhouse,392,211,11,10.9,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,392,211,11,11,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,392,211,11,11.1,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,392,211,11,11.2,192,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,394,211,13,12.8,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,
greenhouse,394,211,13,12.9,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,394,211,13,13,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,394,211,13,13.1,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,394,211,13,13.2,117,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,395,211,15,14.8,189,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.93,
greenhouse,395,211,15,14.9,189,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,395,211,15,15,189,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,395,211,15,15.1,189,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,395,211,15,15.2,189,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,398,211,17,16.8,165,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51,
greenhouse,398,211,17,16.9,165,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,398,211,17,17,165,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,398,211,17,17.1,165,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,398,211,17,17.2,165,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,400,211,19,18.8,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,
greenhouse,400,211,19,18.9,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,400,211,19,19,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,400,211,19,19.1,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,400,211,19,19.2,62,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,403,211,21,20.8,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,
greenhouse,403,211,21,20.9,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,403,211,21,21,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,403,211,21,21.1,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,403,211,21,21.2,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,404,211,23,22.8,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.36,
greenhouse,404,211,23,22.9,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,404,211,23,23,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,404,211,23,23.1,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,404,211,23,23.2,136,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,408,211,25,24.8,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41,
greenhouse,408,211,25,24.9,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,408,211,25,25,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,408,211,25,25.1,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,408,211,25,25.2,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,409,211,27,26.8,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,
greenhouse,409,211,27,26.9,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,409,211,27,27,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,409,211,27,27.1,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,409,211,27,27.2,40,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,412,211,29,28.8,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.65,
greenhouse,412,211,29,28.9,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,412,211,29,29,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,412,211,29,29.1,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,412,211,29,29.2,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,413,211,31,30.8,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.43,
greenhouse,413,211,31,30.9,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,413,211,31,31,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,413,211,31,31.1,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,413,211,31,31.2,173,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,414,211,33,32.8,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.88,
greenhouse,414,211,33,32.9,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,414,211,33,33,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,414,211,33,33.1,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,414,211,33,33.2,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,422,211,35,34.8,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35,
greenhouse,422,211,35,34.9,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,422,211,35,35,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,422,211,35,35.1,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,422,211,35,35.2,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,423,211,37,36.8,187,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,
greenhouse,423,211,37,36.9,187,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,423,211,37,37,187,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,423,211,37,37.1,187,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,423,211,37,37.2,187,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,424,211,39,38.8,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.23,
greenhouse,424,211,39,38.9,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,424,211,39,39,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,424,211,39,39.1,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,424,211,39,39.2,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,425,211,41,40.8,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66,
greenhouse,425,211,41,40.9,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,425,211,41,41,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,425,211,41,41.1,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,425,211,41,41.2,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,428,211,43,42.8,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.59,
greenhouse,428,211,43,42.9,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,428,211,43,43,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,428,211,43,43.1,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,428,211,43,43.2,100,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,430,211,45,44.8,120,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,
greenhouse,430,211,45,44.9,120,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,430,211,45,45,120,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,430,211,45,45.1,120,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,430,211,45,45.2,120,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,433,211,47,46.8,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58,
greenhouse,433,211,47,46.9,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,433,211,47,47,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,433,211,47,47.1,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,433,211,47,47.2,55,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,434,211,49,48.8,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91,
greenhouse,434,211,49,48.9,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,434,211,49,49,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,434,211,49,49.1,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,434,211,49,49.2,190,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,437,214,1,0.8,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65,
greenhouse,437,214,1,0.9,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,437,214,1,1,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,437,214,1,1.1,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,437,214,1,1.2,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,438,214,3,2.8,133,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.59,
greenhouse,438,214,3,2.9,133,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,438,214,3,3,133,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,438,214,3,3.1,133,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,438,214,3,3.2,133,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,440,214,5,4.8,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35,
greenhouse,440,214,5,4.9,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,440,214,5,5,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,440,214,5,5.1,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,440,214,5,5.2,182,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,452,214,7,6.8,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63,
greenhouse,452,214,7,6.9,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,452,214,7,7,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,452,214,7,7.1,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,452,214,7,7.2,27,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,453,214,9,8.8,199,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.98,
greenhouse,453,214,9,8.9,199,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,453,214,9,9,199,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,453,214,9,9.1,199,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,453,214,9,9.2,199,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,454,214,11,10.8,168,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.71,
greenhouse,454,214,11,10.9,168,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,454,214,11,11,168,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,454,214,11,11.1,168,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,454,214,11,11.2,168,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,455,214,13,12.8,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28,
greenhouse,455,214,13,12.9,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,455,214,13,13,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,455,214,13,13.1,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,455,214,13,13.2,153,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,456,214,15,14.8,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93,
greenhouse,456,214,15,14.9,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,456,214,15,15,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,456,214,15,15.1,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,456,214,15,15.2,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,459,214,17,16.8,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46,
greenhouse,459,214,17,16.9,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,459,214,17,17,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,459,214,17,17.1,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,459,214,17,17.2,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,473,214,19,18.8,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.97,
greenhouse,473,214,19,18.9,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,473,214,19,19,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,473,214,19,19.1,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,473,214,19,19.2,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,474,214,21,20.8,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31,
greenhouse,474,214,21,20.9,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,474,214,21,21,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,474,214,21,21.1,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,474,214,21,21.2,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,480,214,23,22.8,104,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,
greenhouse,480,214,23,22.9,104,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,480,214,23,23,104,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,480,214,23,23.1,104,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,480,214,23,23.2,104,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,484,214,25,24.8,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,
greenhouse,484,214,25,24.9,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,484,214,25,25,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,484,214,25,25.1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,484,214,25,25.2,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,487,214,27,26.8,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.59,
greenhouse,487,214,27,26.9,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,487,214,27,27,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,487,214,27,27.1,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,487,214,27,27.2,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,495,214,29,28.8,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,
greenhouse,495,214,29,28.9,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,495,214,29,29,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,495,214,29,29.1,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,495,214,29,29.2,145,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,502,214,31,30.8,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43,
greenhouse,502,214,31,30.9,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,502,214,31,31,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,502,214,31,31.1,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,502,214,31,31.2,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,503,214,33,32.8,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03,
greenhouse,503,214,33,32.9,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,503,214,33,33,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,503,214,33,33.1,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,503,214,33,33.2,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,505,214,35,34.8,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.53,
greenhouse,505,214,35,34.9,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,505,214,35,35,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,505,214,35,35.1,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,505,214,35,35.2,155,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,506,214,37,36.8,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.77,
greenhouse,506,214,37,36.9,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,506,214,37,37,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,506,214,37,37.1,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,506,214,37,37.2,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,507,214,39,38.8,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.46,
greenhouse,507,214,39,38.9,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,507,214,39,39,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,507,214,39,39.1,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,507,214,39,39.2,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,511,214,41,40.8,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84,
greenhouse,511,214,41,40.9,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,511,214,41,41,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,511,214,41,41.1,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,511,214,41,41.2,144,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,513,214,43,42.8,123,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39,
greenhouse,513,214,43,42.9,123,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,513,214,43,43,123,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,513,214,43,43.1,123,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,513,214,43,43.2,123,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,514,214,45,44.8,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.11,
greenhouse,514,214,45,44.9,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,514,214,45,45,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,514,214,45,45.1,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,514,214,45,45.2,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,515,214,47,46.8,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68,
greenhouse,515,214,47,46.9,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,515,214,47,47,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,515,214,47,47.1,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,515,214,47,47.2,10,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,516,214,49,48.8,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
greenhouse,516,214,49,48.9,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,516,214,49,49,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,516,214,49,49.1,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,516,214,49,49.2,77,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,522,218,1,0.8,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11,
greenhouse,522,218,1,0.9,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,522,218,1,1,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,522,218,1,1.1,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,522,218,1,1.2,54,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,524,218,3,2.8,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,
greenhouse,524,218,3,2.9,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,524,218,3,3,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,524,218,3,3.1,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,524,218,3,3.2,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,533,218,5,4.8,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.36,
greenhouse,533,218,5,4.9,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,533,218,5,5,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,533,218,5,5.1,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,533,218,5,5.2,109,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,541,218,7,6.8,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38,
greenhouse,541,218,7,6.9,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,541,218,7,7,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,541,218,7,7.1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,541,218,7,7.2,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,544,218,9,8.8,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,
greenhouse,544,218,9,8.9,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,544,218,9,9,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,544,218,9,9.1,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,544,218,9,9.2,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,545,218,11,10.8,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.62,
greenhouse,545,218,11,10.9,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,545,218,11,11,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,545,218,11,11.1,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,545,218,11,11.2,134,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,552,218,13,12.8,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.99,
greenhouse,552,218,13,12.9,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,552,218,13,13,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,552,218,13,13.1,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,552,218,13,13.2,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,554,218,15,14.8,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76,seed at large
greenhouse,554,218,15,14.9,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,554,218,15,15,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,554,218,15,15.1,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,554,218,15,15.2,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,555,218,17,16.8,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.04,
greenhouse,555,218,17,16.9,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,555,218,17,17,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,555,218,17,17.1,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,555,218,17,17.2,108,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,560,218,19,18.8,84,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.55,
