cohort,packID,row,group.position,position,maternalpositionID,maternalrow,maternalposition,sireID,damID,seed.mass,seed.mass.mg,
field,89,105,27,27.1,4582,513,32.9,131,67,NA,NA,
field,89,105,27,27.2,4582,513,32.9,131,67,NA,NA,
field,90,105,29,28.8,3883,417,3,76,96,NA,11.02,
field,90,105,29,28.9,3883,417,3,76,96,NA,NA,
field,90,105,29,29,3883,417,3,76,96,NA,NA,
field,90,105,29,29.1,3883,417,3,76,96,NA,NA,
field,90,105,29,29.2,3883,417,3,76,96,NA,NA,
field,91,105,31,30.8,3748,411,49,76,42,NA,7.12,
field,91,105,31,30.9,3748,411,49,76,42,NA,NA,
field,91,105,31,31,3748,411,49,76,42,NA,NA,
field,91,105,31,31.1,3748,411,49,76,42,NA,NA,
field,91,105,31,31.2,3748,411,49,76,42,NA,NA,
field,92,105,33,32.8,2650,317,9.2,26,27,NA,6.47,
field,92,105,33,32.9,2650,317,9.2,26,27,NA,NA,
field,92,105,33,33,2650,317,9.2,26,27,NA,NA,
field,92,105,33,33.1,2650,317,9.2,26,27,NA,NA,
field,92,105,33,33.2,2650,317,9.2,26,27,NA,NA,
field,93,105,35,34.8,4286,505,14.8,104,62,8.63,10.76,
field,93,105,35,34.9,4286,505,14.8,104,62,8.63,NA,
field,93,105,35,35,4286,505,14.8,104,62,8.63,NA,
field,93,105,35,35.1,4286,505,14.8,104,62,8.63,NA,
field,93,105,35,35.2,4286,505,14.8,104,62,8.63,NA,
field,94,105,37,36.8,5115,609,45.2,53,14,NA,12.57,
field,94,105,37,36.9,5115,609,45.2,53,14,NA,NA,
field,94,105,37,37,5115,609,45.2,53,14,NA,NA,
field,94,105,37,37.1,5115,609,45.2,53,14,NA,NA,
field,94,105,37,37.2,5115,609,45.2,53,14,NA,NA,
field,95,105,39,38.8,3731,411,42.8,183,140,10.86,7.21,
field,95,105,39,38.9,3731,411,42.8,183,140,10.86,NA,
field,95,105,39,39,3731,411,42.8,183,140,10.86,NA,
field,95,105,39,39.1,3731,411,42.8,183,140,10.86,NA,
field,95,105,39,39.2,3731,411,42.8,183,140,10.86,NA,
field,96,105,41,40.8,1237,205,44.9,177,187,NA,5.49,
field,96,105,41,40.9,1237,205,44.9,177,187,NA,NA,
field,96,105,41,41,1237,205,44.9,177,187,NA,NA,
field,96,105,41,41.1,1237,205,44.9,177,187,NA,NA,
field,96,105,41,41.2,1237,205,44.9,177,187,NA,NA,
field,97,105,43,42.8,2893,325,7,75,148,NA,3.69,
field,97,105,43,42.9,2893,325,7,75,148,NA,NA,
field,97,105,43,43,2893,325,7,75,148,NA,NA,
field,97,105,43,43.1,2893,325,7,75,148,NA,NA,
field,97,105,43,43.2,2893,325,7,75,148,NA,NA,
field,98,105,45,44.8,1548,213,19,30,94,NA,4.64,
field,98,105,45,44.9,1548,213,19,30,94,NA,NA,
field,98,105,45,45,1548,213,19,30,94,NA,NA,
field,98,105,45,45.1,1548,213,19,30,94,NA,NA,
field,98,105,45,45.2,1548,213,19,30,94,NA,NA,
field,99,105,47,46.8,4342,505,36.9,75,148,NA,4.88,
field,99,105,47,46.9,4342,505,36.9,75,148,NA,NA,
field,99,105,47,47,4342,505,36.9,75,148,NA,NA,
field,99,105,47,47.1,4342,505,36.9,75,148,NA,NA,
field,99,105,47,47.2,4342,505,36.9,75,148,NA,NA,
field,100,105,49,48.8,860,124,43.2,198,147,NA,8.17,
field,100,105,49,48.9,860,124,43.2,198,147,NA,NA,
field,100,105,49,49,860,124,43.2,198,147,NA,NA,
field,100,105,49,49.1,860,124,43.2,198,147,NA,NA,
field,100,105,49,49.2,860,124,43.2,198,147,NA,NA,
greenhouse,4,107,1,0.8,NA,NA,NA,98,144,NA,12.94,
greenhouse,4,107,1,0.9,NA,NA,NA,98,144,NA,NA,
greenhouse,4,107,1,1,NA,NA,NA,98,144,NA,NA,
greenhouse,4,107,1,1.1,NA,NA,NA,98,144,NA,NA,
greenhouse,4,107,1,1.2,NA,NA,NA,98,144,NA,NA,
greenhouse,10,107,3,2.8,NA,NA,NA,56,64,NA,7.69,
greenhouse,10,107,3,2.9,NA,NA,NA,56,64,NA,NA,
greenhouse,10,107,3,3,NA,NA,NA,56,64,NA,NA,
greenhouse,10,107,3,3.1,NA,NA,NA,56,64,NA,NA,
greenhouse,10,107,3,3.2,NA,NA,NA,56,64,NA,NA,
greenhouse,11,107,5,4.8,NA,NA,NA,184,86,NA,9.34,
greenhouse,11,107,5,4.9,NA,NA,NA,184,86,NA,NA,
greenhouse,11,107,5,5,NA,NA,NA,184,86,NA,NA,
greenhouse,11,107,5,5.1,NA,NA,NA,184,86,NA,NA,
greenhouse,11,107,5,5.2,NA,NA,NA,184,86,NA,NA,
greenhouse,12,107,7,6.8,NA,NA,NA,76,42,NA,10.74,
greenhouse,12,107,7,6.9,NA,NA,NA,76,42,NA,NA,
greenhouse,12,107,7,7,NA,NA,NA,76,42,NA,NA,
greenhouse,12,107,7,7.1,NA,NA,NA,76,42,NA,NA,
greenhouse,12,107,7,7.2,NA,NA,NA,76,42,NA,NA,
NA,NA,107,9,8.8,NA,NA,NA,NA,NA,NA,NA,
NA,NA,107,9,8.9,NA,NA,NA,NA,NA,NA,NA,
NA,NA,107,9,9,NA,NA,NA,NA,NA,NA,NA,
NA,NA,107,9,9.1,NA,NA,NA,NA,NA,NA,NA,
NA,NA,107,9,9.2,NA,NA,NA,NA,NA,NA,NA,
greenhouse,28,107,11,10.8,NA,NA,NA,117,11,NA,8.16,
greenhouse,28,107,11,10.9,NA,NA,NA,117,11,NA,NA,
greenhouse,28,107,11,11,NA,NA,NA,117,11,NA,NA,
greenhouse,28,107,11,11.1,NA,NA,NA,117,11,NA,NA,
greenhouse,28,107,11,11.2,NA,NA,NA,117,11,NA,NA,
greenhouse,33,107,13,12.8,NA,NA,NA,9,162,NA,13.79,
greenhouse,33,107,13,12.9,NA,NA,NA,9,162,NA,NA,
greenhouse,33,107,13,13,NA,NA,NA,9,162,NA,NA,
greenhouse,33,107,13,13.1,NA,NA,NA,9,162,NA,NA,
greenhouse,33,107,13,13.2,NA,NA,NA,9,162,NA,NA,
greenhouse,35,107,15,14.8,NA,NA,NA,26,157,NA,13.38,
greenhouse,35,107,15,14.9,NA,NA,NA,26,157,NA,NA,
greenhouse,35,107,15,15,NA,NA,NA,26,157,NA,NA,
greenhouse,35,107,15,15.1,NA,NA,NA,26,157,NA,NA,
greenhouse,35,107,15,15.2,NA,NA,NA,26,157,NA,NA,
greenhouse,36,107,17,16.8,NA,NA,NA,30,94,NA,12.10,
greenhouse,36,107,17,16.9,NA,NA,NA,30,94,NA,NA,
greenhouse,36,107,17,17,NA,NA,NA,30,94,NA,NA,
greenhouse,36,107,17,17.1,NA,NA,NA,30,94,NA,NA,
greenhouse,36,107,17,17.2,NA,NA,NA,30,94,NA,NA,
greenhouse,37,107,19,18.8,NA,NA,NA,104,50,NA,9.23,
greenhouse,37,107,19,18.9,NA,NA,NA,104,50,NA,NA,
greenhouse,37,107,19,19,NA,NA,NA,104,50,NA,NA,
greenhouse,37,107,19,19.1,NA,NA,NA,104,50,NA,NA,
greenhouse,37,107,19,19.2,NA,NA,NA,104,50,NA,NA,
greenhouse,39,107,21,20.8,NA,NA,NA,181,182,NA,12.05,
greenhouse,39,107,21,20.9,NA,NA,NA,181,182,NA,NA,
greenhouse,39,107,21,21,NA,NA,NA,181,182,NA,NA,
greenhouse,39,107,21,21.1,NA,NA,NA,181,182,NA,NA,
greenhouse,39,107,21,21.2,NA,NA,NA,181,182,NA,NA,
greenhouse,41,107,23,22.8,NA,NA,NA,26,157,NA,10.07,
greenhouse,41,107,23,22.9,NA,NA,NA,26,157,NA,NA,
greenhouse,41,107,23,23,NA,NA,NA,26,157,NA,NA,
greenhouse,41,107,23,23.1,NA,NA,NA,26,157,NA,NA,
greenhouse,41,107,23,23.2,NA,NA,NA,26,157,NA,NA,
greenhouse,42,107,25,24.8,NA,NA,NA,123,57,NA,8.77,
greenhouse,42,107,25,24.9,NA,NA,NA,123,57,NA,NA,
greenhouse,42,107,25,25,NA,NA,NA,123,57,NA,NA,
greenhouse,42,107,25,25.1,NA,NA,NA,123,57,NA,NA,
greenhouse,42,107,25,25.2,NA,NA,NA,123,57,NA,NA,
greenhouse,43,107,27,26.8,NA,NA,NA,184,77,NA,10.55,
greenhouse,43,107,27,26.9,NA,NA,NA,184,77,NA,NA,
greenhouse,43,107,27,27,NA,NA,NA,184,77,NA,NA,
greenhouse,43,107,27,27.1,NA,NA,NA,184,77,NA,NA,
greenhouse,43,107,27,27.2,NA,NA,NA,184,77,NA,NA,
greenhouse,44,107,29,28.8,NA,NA,NA,117,84,NA,9.99,
greenhouse,44,107,29,28.9,NA,NA,NA,117,84,NA,NA,
greenhouse,44,107,29,29,NA,NA,NA,117,84,NA,NA,
greenhouse,44,107,29,29.1,NA,NA,NA,117,84,NA,NA,
greenhouse,44,107,29,29.2,NA,NA,NA,117,84,NA,NA,
greenhouse,49,107,31,30.8,NA,NA,NA,130,88,NA,12.32,
greenhouse,49,107,31,30.9,NA,NA,NA,130,88,NA,NA,
greenhouse,49,107,31,31,NA,NA,NA,130,88,NA,NA,
greenhouse,49,107,31,31.1,NA,NA,NA,130,88,NA,NA,
greenhouse,49,107,31,31.2,NA,NA,NA,130,88,NA,NA,
greenhouse,50,107,33,32.8,NA,NA,NA,154,25,NA,8.18,
greenhouse,50,107,33,32.9,NA,NA,NA,154,25,NA,NA,
greenhouse,50,107,33,33,NA,NA,NA,154,25,NA,NA,
greenhouse,50,107,33,33.1,NA,NA,NA,154,25,NA,NA,
greenhouse,50,107,33,33.2,NA,NA,NA,154,25,NA,NA,
greenhouse,52,107,35,34.8,NA,NA,NA,110,189,NA,12.43,
greenhouse,52,107,35,34.9,NA,NA,NA,110,189,NA,NA,
greenhouse,52,107,35,35,NA,NA,NA,110,189,NA,NA,
greenhouse,52,107,35,35.1,NA,NA,NA,110,189,NA,NA,
greenhouse,52,107,35,35.2,NA,NA,NA,110,189,NA,NA,
greenhouse,53,107,37,36.8,NA,NA,NA,91,58,NA,9.56,
greenhouse,53,107,37,36.9,NA,NA,NA,91,58,NA,NA,
greenhouse,53,107,37,37,NA,NA,NA,91,58,NA,NA,
greenhouse,53,107,37,37.1,NA,NA,NA,91,58,NA,NA,
greenhouse,53,107,37,37.2,NA,NA,NA,91,58,NA,NA,
greenhouse,56,107,39,38.8,NA,NA,NA,1,89,NA,8.41,
greenhouse,56,107,39,38.9,NA,NA,NA,1,89,NA,NA,
greenhouse,56,107,39,39,NA,NA,NA,1,89,NA,NA,
greenhouse,56,107,39,39.1,NA,NA,NA,1,89,NA,NA,
greenhouse,56,107,39,39.2,NA,NA,NA,1,89,NA,NA,
greenhouse,59,107,41,40.8,NA,NA,NA,183,152,NA,10.98,
greenhouse,59,107,41,40.9,NA,NA,NA,183,152,NA,NA,
greenhouse,59,107,41,41,NA,NA,NA,183,152,NA,NA,
greenhouse,59,107,41,41.1,NA,NA,NA,183,152,NA,NA,
greenhouse,59,107,41,41.2,NA,NA,NA,183,152,NA,NA,
greenhouse,60,107,43,42.8,NA,NA,NA,1,139,NA,9.37,
greenhouse,60,107,43,42.9,NA,NA,NA,1,139,NA,NA,
greenhouse,60,107,43,43,NA,NA,NA,1,139,NA,NA,
greenhouse,60,107,43,43.1,NA,NA,NA,1,139,NA,NA,
greenhouse,60,107,43,43.2,NA,NA,NA,1,139,NA,NA,
greenhouse,61,107,45,44.8,NA,NA,NA,26,27,NA,14.22,
greenhouse,61,107,45,44.9,NA,NA,NA,26,27,NA,NA,
greenhouse,61,107,45,45,NA,NA,NA,26,27,NA,NA,
greenhouse,61,107,45,45.1,NA,NA,NA,26,27,NA,NA,
greenhouse,61,107,45,45.2,NA,NA,NA,26,27,NA,NA,
greenhouse,63,107,47,46.8,NA,NA,NA,146,149,NA,10.54,
greenhouse,63,107,47,46.9,NA,NA,NA,146,149,NA,NA,
greenhouse,63,107,47,47,NA,NA,NA,146,149,NA,NA,
greenhouse,63,107,47,47.1,NA,NA,NA,146,149,NA,NA,
greenhouse,63,107,47,47.2,NA,NA,NA,146,149,NA,NA,
greenhouse,65,107,49,48.8,NA,NA,NA,159,176,NA,10.07,
greenhouse,65,107,49,48.9,NA,NA,NA,159,176,NA,NA,
greenhouse,65,107,49,49,NA,NA,NA,159,176,NA,NA,
greenhouse,65,107,49,49.1,NA,NA,NA,159,176,NA,NA,
greenhouse,65,107,49,49.2,NA,NA,NA,159,176,NA,NA,
greenhouse,67,112,1,0.8,NA,NA,NA,130,88,NA,10.77,
greenhouse,67,112,1,0.9,NA,NA,NA,130,88,NA,NA,
greenhouse,67,112,1,1,NA,NA,NA,130,88,NA,NA,
greenhouse,67,112,1,1.1,NA,NA,NA,130,88,NA,NA,
greenhouse,67,112,1,1.2,NA,NA,NA,130,88,NA,NA,
greenhouse,68,112,3,2.8,NA,NA,NA,111,99,NA,11.92,
greenhouse,68,112,3,2.9,NA,NA,NA,111,99,NA,NA,
greenhouse,68,112,3,3,NA,NA,NA,111,99,NA,NA,
greenhouse,68,112,3,3.1,NA,NA,NA,111,99,NA,NA,
greenhouse,68,112,3,3.2,NA,NA,NA,111,99,NA,NA,
greenhouse,71,112,5,4.8,NA,NA,NA,142,160,NA,13.86,
greenhouse,71,112,5,4.9,NA,NA,NA,142,160,NA,NA,
greenhouse,71,112,5,5,NA,NA,NA,142,160,NA,NA,
greenhouse,71,112,5,5.1,NA,NA,NA,142,160,NA,NA,
greenhouse,71,112,5,5.2,NA,NA,NA,142,160,NA,NA,
greenhouse,73,112,7,6.8,NA,NA,NA,71,63,NA,10.87,
greenhouse,73,112,7,6.9,NA,NA,NA,71,63,NA,NA,
greenhouse,73,112,7,7,NA,NA,NA,71,63,NA,NA,
greenhouse,73,112,7,7.1,NA,NA,NA,71,63,NA,NA,
greenhouse,73,112,7,7.2,NA,NA,NA,71,63,NA,NA,
greenhouse,76,112,9,8.8,NA,NA,NA,98,166,NA,10.93,
greenhouse,76,112,9,8.9,NA,NA,NA,98,166,NA,NA,
greenhouse,76,112,9,9,NA,NA,NA,98,166,NA,NA,
greenhouse,76,112,9,9.1,NA,NA,NA,98,166,NA,NA,
greenhouse,76,112,9,9.2,NA,NA,NA,98,166,NA,NA,
greenhouse,77,112,11,10.8,NA,NA,NA,26,80,NA,11.48,
greenhouse,77,112,11,10.9,NA,NA,NA,26,80,NA,NA,
greenhouse,77,112,11,11,NA,NA,NA,26,80,NA,NA,
greenhouse,77,112,11,11.1,NA,NA,NA,26,80,NA,NA,
greenhouse,77,112,11,11.2,NA,NA,NA,26,80,NA,NA,
greenhouse,79,112,13,12.8,NA,NA,NA,177,92,NA,13.68,
greenhouse,79,112,13,12.9,NA,NA,NA,177,92,NA,NA,
greenhouse,79,112,13,13,NA,NA,NA,177,92,NA,NA,
greenhouse,79,112,13,13.1,NA,NA,NA,177,92,NA,NA,
greenhouse,79,112,13,13.2,NA,NA,NA,177,92,NA,NA,
greenhouse,88,112,15,14.8,NA,NA,NA,180,192,NA,13.60,
greenhouse,88,112,15,14.9,NA,NA,NA,180,192,NA,NA,
greenhouse,88,112,15,15,NA,NA,NA,180,192,NA,NA,
greenhouse,88,112,15,15.1,NA,NA,NA,180,192,NA,NA,
greenhouse,88,112,15,15.2,NA,NA,NA,180,192,NA,NA,
greenhouse,90,112,17,16.8,NA,NA,NA,183,152,NA,12.35,
greenhouse,90,112,17,16.9,NA,NA,NA,183,152,NA,NA,
greenhouse,90,112,17,17,NA,NA,NA,183,152,NA,NA,
greenhouse,90,112,17,17.1,NA,NA,NA,183,152,NA,NA,
greenhouse,90,112,17,17.2,NA,NA,NA,183,152,NA,NA,
greenhouse,97,112,19,18.8,NA,NA,NA,23,21,NA,14.75,
greenhouse,97,112,19,18.9,NA,NA,NA,23,21,NA,NA,
greenhouse,97,112,19,19,NA,NA,NA,23,21,NA,NA,
greenhouse,97,112,19,19.1,NA,NA,NA,23,21,NA,NA,
greenhouse,97,112,19,19.2,NA,NA,NA,23,21,NA,NA,
greenhouse,98,112,21,20.8,NA,NA,NA,154,66,NA,13.66,
greenhouse,98,112,21,20.9,NA,NA,NA,154,66,NA,NA,
greenhouse,98,112,21,21,NA,NA,NA,154,66,NA,NA,
greenhouse,98,112,21,21.1,NA,NA,NA,154,66,NA,NA,
greenhouse,98,112,21,21.2,NA,NA,NA,154,66,NA,NA,
greenhouse,101,112,23,22.8,NA,NA,NA,117,84,NA,9.37,
greenhouse,101,112,23,22.9,NA,NA,NA,117,84,NA,NA,
greenhouse,101,112,23,23,NA,NA,NA,117,84,NA,NA,
greenhouse,101,112,23,23.1,NA,NA,NA,117,84,NA,NA,
greenhouse,101,112,23,23.2,NA,NA,NA,117,84,NA,NA,
greenhouse,107,112,25,24.8,NA,NA,NA,198,93,NA,11.52,
greenhouse,107,112,25,24.9,NA,NA,NA,198,93,NA,NA,
greenhouse,107,112,25,25,NA,NA,NA,198,93,NA,NA,
greenhouse,107,112,25,25.1,NA,NA,NA,198,93,NA,NA,
greenhouse,107,112,25,25.2,NA,NA,NA,198,93,NA,NA,
greenhouse,108,112,27,26.8,NA,NA,NA,5,116,NA,10.57,
greenhouse,108,112,27,26.9,NA,NA,NA,5,116,NA,NA,
greenhouse,108,112,27,27,NA,NA,NA,5,116,NA,NA,
greenhouse,108,112,27,27.1,NA,NA,NA,5,116,NA,NA,
greenhouse,108,112,27,27.2,NA,NA,NA,5,116,NA,NA,
greenhouse,112,112,29,28.8,NA,NA,NA,159,150,NA,10.11,
greenhouse,112,112,29,28.9,NA,NA,NA,159,150,NA,NA,
greenhouse,112,112,29,29,NA,NA,NA,159,150,NA,NA,
greenhouse,112,112,29,29.1,NA,NA,NA,159,150,NA,NA,
greenhouse,112,112,29,29.2,NA,NA,NA,159,150,NA,NA,
greenhouse,113,112,31,30.8,NA,NA,NA,164,10,NA,8.78,
greenhouse,113,112,31,30.9,NA,NA,NA,164,10,NA,NA,
greenhouse,113,112,31,31,NA,NA,NA,164,10,NA,NA,
greenhouse,113,112,31,31.1,NA,NA,NA,164,10,NA,NA,
greenhouse,113,112,31,31.2,NA,NA,NA,164,10,NA,NA,
greenhouse,117,112,33,32.8,NA,NA,NA,146,149,NA,9.61,
greenhouse,117,112,33,32.9,NA,NA,NA,146,149,NA,NA,
greenhouse,117,112,33,33,NA,NA,NA,146,149,NA,NA,
greenhouse,117,112,33,33.1,NA,NA,NA,146,149,NA,NA,
greenhouse,117,112,33,33.2,NA,NA,NA,146,149,NA,NA,
greenhouse,121,112,35,34.8,NA,NA,NA,56,64,NA,10.16,
greenhouse,121,112,35,34.9,NA,NA,NA,56,64,NA,NA,
greenhouse,121,112,35,35,NA,NA,NA,56,64,NA,NA,
greenhouse,121,112,35,35.1,NA,NA,NA,56,64,NA,NA,
greenhouse,121,112,35,35.2,NA,NA,NA,56,64,NA,NA,
greenhouse,125,112,37,36.8,NA,NA,NA,75,148,NA,12.04,
greenhouse,125,112,37,36.9,NA,NA,NA,75,148,NA,NA,
greenhouse,125,112,37,37,NA,NA,NA,75,148,NA,NA,
greenhouse,125,112,37,37.1,NA,NA,NA,75,148,NA,NA,
greenhouse,125,112,37,37.2,NA,NA,NA,75,148,NA,NA,
greenhouse,126,112,39,38.8,NA,NA,NA,159,150,NA,10.24,
greenhouse,126,112,39,38.9,NA,NA,NA,159,150,NA,NA,
greenhouse,126,112,39,39,NA,NA,NA,159,150,NA,NA,
greenhouse,126,112,39,39.1,NA,NA,NA,159,150,NA,NA,
greenhouse,126,112,39,39.2,NA,NA,NA,159,150,NA,NA,
greenhouse,128,112,41,40.8,NA,NA,NA,5,4,NA,12.72,
greenhouse,128,112,41,40.9,NA,NA,NA,5,4,NA,NA,
greenhouse,128,112,41,41,NA,NA,NA,5,4,NA,NA,
greenhouse,128,112,41,41.1,NA,NA,NA,5,4,NA,NA,
greenhouse,128,112,41,41.2,NA,NA,NA,5,4,NA,NA,
greenhouse,129,112,43,42.8,NA,NA,NA,98,144,NA,9.51,
greenhouse,129,112,43,42.9,NA,NA,NA,98,144,NA,NA,
greenhouse,129,112,43,43,NA,NA,NA,98,144,NA,NA,
greenhouse,129,112,43,43.1,NA,NA,NA,98,144,NA,NA,
greenhouse,129,112,43,43.2,NA,NA,NA,98,144,NA,NA,
greenhouse,131,112,45,44.8,NA,NA,NA,154,25,NA,9.28,
greenhouse,131,112,45,44.9,NA,NA,NA,154,25,NA,NA,
greenhouse,131,112,45,45,NA,NA,NA,154,25,NA,NA,
greenhouse,131,112,45,45.1,NA,NA,NA,154,25,NA,NA,
greenhouse,131,112,45,45.2,NA,NA,NA,154,25,NA,NA,
greenhouse,153,112,47,46.8,NA,NA,NA,105,174,NA,15.78,
greenhouse,153,112,47,46.9,NA,NA,NA,105,174,NA,NA,
greenhouse,153,112,47,47,NA,NA,NA,105,174,NA,NA,
greenhouse,153,112,47,47.1,NA,NA,NA,105,174,NA,NA,
greenhouse,153,112,47,47.2,NA,NA,NA,105,174,NA,NA,
greenhouse,154,112,49,48.8,NA,NA,NA,9,162,NA,14.24,
greenhouse,154,112,49,48.9,NA,NA,NA,9,162,NA,NA,
greenhouse,154,112,49,49,NA,NA,NA,9,162,NA,NA,
greenhouse,154,112,49,49.1,NA,NA,NA,9,162,NA,NA,
greenhouse,154,112,49,49.2,NA,NA,NA,9,162,NA,NA,
greenhouse,155,115,1,0.8,NA,NA,NA,26,157,NA,12.42,
greenhouse,155,115,1,0.9,NA,NA,NA,26,157,NA,NA,
greenhouse,155,115,1,1,NA,NA,NA,26,157,NA,NA,
greenhouse,155,115,1,1.1,NA,NA,NA,26,157,NA,NA,
greenhouse,155,115,1,1.2,NA,NA,NA,26,157,NA,NA,
greenhouse,159,115,3,2.8,NA,NA,NA,111,126,NA,12.36,
greenhouse,159,115,3,2.9,NA,NA,NA,111,126,NA,NA,
greenhouse,159,115,3,3,NA,NA,NA,111,126,NA,NA,
greenhouse,159,115,3,3.1,NA,NA,NA,111,126,NA,NA,
greenhouse,159,115,3,3.2,NA,NA,NA,111,126,NA,NA,
greenhouse,161,115,5,4.8,NA,NA,NA,136,13,NA,13.76,
greenhouse,161,115,5,4.9,NA,NA,NA,136,13,NA,NA,
greenhouse,161,115,5,5,NA,NA,NA,136,13,NA,NA,
greenhouse,161,115,5,5.1,NA,NA,NA,136,13,NA,NA,
greenhouse,161,115,5,5.2,NA,NA,NA,136,13,NA,NA,
greenhouse,162,115,7,6.8,NA,NA,NA,137,129,NA,9.94,
greenhouse,162,115,7,6.9,NA,NA,NA,137,129,NA,NA,
greenhouse,162,115,7,7,NA,NA,NA,137,129,NA,NA,
greenhouse,162,115,7,7.1,NA,NA,NA,137,129,NA,NA,
greenhouse,162,115,7,7.2,NA,NA,NA,137,129,NA,NA,
greenhouse,163,115,9,8.8,NA,NA,NA,159,55,NA,11.77,
greenhouse,163,115,9,8.9,NA,NA,NA,159,55,NA,NA,
greenhouse,163,115,9,9,NA,NA,NA,159,55,NA,NA,
greenhouse,163,115,9,9.1,NA,NA,NA,159,55,NA,NA,
greenhouse,163,115,9,9.2,NA,NA,NA,159,55,NA,NA,
greenhouse,171,115,11,10.8,NA,NA,NA,53,14,NA,16.18,
greenhouse,171,115,11,10.9,NA,NA,NA,53,14,NA,NA,
greenhouse,171,115,11,11,NA,NA,NA,53,14,NA,NA,
greenhouse,171,115,11,11.1,NA,NA,NA,53,14,NA,NA,
greenhouse,171,115,11,11.2,NA,NA,NA,53,14,NA,NA,
greenhouse,172,115,13,12.8,NA,NA,NA,198,147,NA,9.50,
greenhouse,172,115,13,12.9,NA,NA,NA,198,147,NA,NA,
greenhouse,172,115,13,13,NA,NA,NA,198,147,NA,NA,
greenhouse,172,115,13,13.1,NA,NA,NA,198,147,NA,NA,
greenhouse,172,115,13,13.2,NA,NA,NA,198,147,NA,NA,
greenhouse,175,115,15,14.8,NA,NA,NA,91,141,NA,10.66,
greenhouse,175,115,15,14.9,NA,NA,NA,91,141,NA,NA,
greenhouse,175,115,15,15,NA,NA,NA,91,141,NA,NA,
greenhouse,175,115,15,15.1,NA,NA,NA,91,141,NA,NA,
greenhouse,175,115,15,15.2,NA,NA,NA,91,141,NA,NA,
greenhouse,179,115,17,16.8,NA,NA,NA,9,2,NA,14.52,
greenhouse,179,115,17,16.9,NA,NA,NA,9,2,NA,NA,
greenhouse,179,115,17,17,NA,NA,NA,9,2,NA,NA,
greenhouse,179,115,17,17.1,NA,NA,NA,9,2,NA,NA,
greenhouse,179,115,17,17.2,NA,NA,NA,9,2,NA,NA,
greenhouse,181,115,19,18.8,NA,NA,NA,20,185,NA,8.51,
greenhouse,181,115,19,18.9,NA,NA,NA,20,185,NA,NA,
greenhouse,181,115,19,19,NA,NA,NA,20,185,NA,NA,
greenhouse,181,115,19,19.1,NA,NA,NA,20,185,NA,NA,
greenhouse,181,115,19,19.2,NA,NA,NA,20,185,NA,NA,
greenhouse,185,115,21,20.8,NA,NA,NA,1,89,NA,10.08,
greenhouse,185,115,21,20.9,NA,NA,NA,1,89,NA,NA,
greenhouse,185,115,21,21,NA,NA,NA,1,89,NA,NA,
greenhouse,185,115,21,21.1,NA,NA,NA,1,89,NA,NA,
greenhouse,185,115,21,21.2,NA,NA,NA,1,89,NA,NA,
greenhouse,186,115,23,22.8,NA,NA,NA,26,157,NA,11.34,
greenhouse,186,115,23,22.9,NA,NA,NA,26,157,NA,NA,
greenhouse,186,115,23,23,NA,NA,NA,26,157,NA,NA,
greenhouse,186,115,23,23.1,NA,NA,NA,26,157,NA,NA,
greenhouse,186,115,23,23.2,NA,NA,NA,26,157,NA,NA,
greenhouse,188,115,25,24.8,NA,NA,NA,117,11,NA,14.16,
greenhouse,188,115,25,24.9,NA,NA,NA,117,11,NA,NA,
greenhouse,188,115,25,25,NA,NA,NA,117,11,NA,NA,
greenhouse,188,115,25,25.1,NA,NA,NA,117,11,NA,NA,
greenhouse,188,115,25,25.2,NA,NA,NA,117,11,NA,NA,
greenhouse,191,115,27,26.8,NA,NA,NA,198,169,NA,8.28,
greenhouse,191,115,27,26.9,NA,NA,NA,198,169,NA,NA,
greenhouse,191,115,27,27,NA,NA,NA,198,169,NA,NA,
greenhouse,191,115,27,27.1,NA,NA,NA,198,169,NA,NA,
greenhouse,191,115,27,27.2,NA,NA,NA,198,169,NA,NA,
greenhouse,193,115,29,28.8,NA,NA,NA,130,122,NA,14.11,
greenhouse,193,115,29,28.9,NA,NA,NA,130,122,NA,NA,
greenhouse,193,115,29,29,NA,NA,NA,130,122,NA,NA,
greenhouse,193,115,29,29.1,NA,NA,NA,130,122,NA,NA,
greenhouse,193,115,29,29.2,NA,NA,NA,130,122,NA,NA,
greenhouse,196,115,31,30.8,NA,NA,NA,91,141,NA,10.95,
greenhouse,196,115,31,30.9,NA,NA,NA,91,141,NA,NA,
greenhouse,196,115,31,31,NA,NA,NA,91,141,NA,NA,
greenhouse,196,115,31,31.1,NA,NA,NA,91,141,NA,NA,
greenhouse,196,115,31,31.2,NA,NA,NA,91,141,NA,NA,
greenhouse,199,115,33,32.8,NA,NA,NA,111,126,NA,12.15,
greenhouse,199,115,33,32.9,NA,NA,NA,111,126,NA,NA,
greenhouse,199,115,33,33,NA,NA,NA,111,126,NA,NA,
greenhouse,199,115,33,33.1,NA,NA,NA,111,126,NA,NA,
greenhouse,199,115,33,33.2,NA,NA,NA,111,126,NA,NA,
greenhouse,200,115,35,34.8,NA,NA,NA,177,92,NA,10.92,
greenhouse,200,115,35,34.9,NA,NA,NA,177,92,NA,NA,
greenhouse,200,115,35,35,NA,NA,NA,177,92,NA,NA,
greenhouse,200,115,35,35.1,NA,NA,NA,177,92,NA,NA,
